SENDER,PRICE DATE,PROFIL MI,CODE BASE SEC,SEC DSC,IBPA PRICE,MI PRICE,UPPER PRICE,LOWER PRICE,REASON
IBPA,20180813,OD002,FR0068,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068,101.446429,101.446429,101.868617,101.024240,
IBPA,20180813,OD002,FR0069,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0069,100.854700,100.854700,101.054700,100.654700,
IBPA,20180813,OD002,FR0070,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070,102.336975,102.336975,102.596975,102.076975,
IBPA,20180813,OD002,FR0071,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071,107.601333,107.601333,108.023522,107.179145,
IBPA,20180813,OD002,FR0072,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072,99.610320,99.610320,100.032509,99.188131,
IBPA,20180813,OD002,FR0073,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073,104.990408,104.990408,105.412597,104.568219,
IBPA,20180813,OD002,FR0074,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074,94.440441,94.440441,94.862630,94.018253,
IBPA,20180813,OD002,FR0075,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075,93.385252,93.385252,93.807441,92.963063,
IBPA,20180813,OD002,GNSMII01ACN1,GREEN BOND BKLJT I SMI THP I TH18 SR A,99.791468,99.791468,101.091468,98.491468,
IBPA,20180813,OD002,H000040005,INDUSTRI KERETA API . PT 9.2% 16JUN2019,,,,,
IBPA,20180813,OD002,IFR0002,SBSN SERI IFR0002,100.035084,100.035084,100.235084,99.835084,
IBPA,20180813,OD002,IFR0006,SBSN SERI IFR0006,115.997546,115.997546,116.419735,115.575357,
IBPA,20180813,OD002,IFR0010,SBSN SERI IFR0010,115.316067,115.316067,115.738256,114.893878,
IBPA,20180813,OD002,IIFF01A,OBL I INDONESIA INFRASTRUCTURE FIN. TH 2016 SERI A,100.608219,101.000000,101.608219,99.608219,
IBPA,20180813,OD002,IMFI02BCN3,OBL BKLJT II INDOMOBIL FINANCE THP III TH2016 SR B,101.224093,102.424093,102.424093,100.024093,
IBPA,20180813,OD002,IMFI03ACN2,OBL BKLJT III INDOMOBIL FINANCE THP II TH2018 SR A,99.183589,100.000000,100.383589,97.983589,
IBPA,20180813,OD002,IMFI03ACN3,OBL BKLJ III INDOMOBIL FINANCE THP III TH2018 SR A,100.094105,100.190000,101.294105,98.894105,
IBPA,20180813,OD002,IMFI03BCN2,OBL BKLJT III INDOMOBIL FINANCE THP II TH2018 SR B,94.858162,94.858162,96.458162,93.258162,
IBPA,20180813,OD002,INDF07,OBLIGASI INDOFOOD SUKSES MAKMUR VII TAHUN 2014,102.559999,103.559999,103.559999,101.559999,
IBPA,20180813,OD002,INDF08,OBLIGASI INDOFOOD SUKSES MAKMUR VIII TAHUN 2017,98.298359,99.898359,99.898359,96.698359,
IBPA,20180813,OD002,INKA01XXMF,MTN I INKA TAHUN 2017,,100.000000,,,
IBPA,20180813,OD002,ISAT01BCN1,OBL BKLJT I INDOSAT TAHAP I TAHUN 2014 SERI B,103.053612,103.053612,104.353612,101.753612,
IBPA,20180813,OD002,ISAT01BCN3,OBL BKLJT I INDOSAT TAHAP III TAHUN 2015 SERI B,103.597186,103.597186,104.897186,102.297186,
IBPA,20180813,OD002,ISAT01BCN4,OBL BKLJT I INDOSAT TAHAP IV TAHUN 2016 SERI B,100.521880,100.960000,101.821880,99.221880,
IBPA,20180813,OD002,ISAT01CCN4,OBL BKLJT I INDOSAT TAHAP IV TAHUN 2016 SERI C,99.439541,99.439541,101.039541,97.839541,
IBPA,20180813,OD002,ISAT02ACN3,OBL BKLJT II INDOSAT TAHAP III TAHUN 2018 SERI A,100.101760,100.000000,101.101760,99.101760,
IBPA,20180813,OD002,ISAT02BCN2,OBL BKLJT II INDOSAT TAHAP II TAHUN 2017 SERI B,97.912396,97.912396,99.212396,96.612396,
IBPA,20180813,OD002,ISAT02ECN2,OBL BKLJT II INDOSAT TAHAP II TAHUN 2017 SERI E,94.199546,94.199546,95.799546,92.599546,
IBPA,20180813,OD002,ISAT08B,OBLIGASI INDOSAT VIII TAHUN 2012 SERI B,99.503828,101.103828,101.103828,97.903828,
IBPA,20180813,OD002,JMPD14JM10,OBLIGASI JASA MARGA XIV SERI JM-10 TAHUN 2010,100.801829,102.101829,102.101829,99.501829,
IBPA,20180813,OD002,JPFA02ACN1,OBLIGASI BKLJT II JAPFA TAHAP I TAHUN 2016 SERI A,100.978717,102.278717,102.278717,99.678717,
IBPA,20180813,OD002,JPFA02CN2,OBLIGASI BKLJT II JAPFA TAHAP II TAHUN 2017,99.479166,99.479166,101.079166,97.879166,
IBPA,20180813,OD002,JSMR01CN2T,OBL BKLJT I JASA MARGA THP II TH 2014 SERI T,101.767733,101.767733,103.067733,100.467733,
IBPA,20180813,OD002,KAEF02X2MF,MTN KIMIA FARMA TAHAP II TAHUN 2018,,97.519584,,,
IBPA,20180813,OD002,MAPI01BCN3,OBL BKLJT I MITRA ADIPERKASA THP III TH 2014 SR B,102.748868,102.748868,104.048868,101.448868,
IBPA,20180813,OD002,MEDC02ACN4,OBL BKLJT II MEDCO ENERGI INTL THP IV TH 17 SR A,101.878235,103.478235,103.478235,100.278235,
IBPA,20180813,OD002,MEDC02BCN6,OBL BKLJT II MEDCO ENERGI INTL THP VI TH 17 SR B,100.564651,102.564651,102.564651,98.564651,
IBPA,20180813,OD002,MEDC03ACN1,OBL BKLJT III MEDCO ENERGI INTL THP I TH 18 SR A,97.160801,98.760801,98.760801,95.560801,
IBPA,20180813,OD002,MEDP01A,OBLIGASI MEDCO POWER INDONESIA I TAHUN 2018 SERI A,100.684468,100.684468,102.284468,99.084468,
IBPA,20180813,OD002,MGIA01,EBA MANDIRI GIAA01 - SURAT BERHARGA HAK ATAS PENDAPATAN PENJUALAN TIKET KELAS A,99.984945,99.984945,101.584945,98.384945,
IBPA,20180813,OD002,MJAG01,EBA MNDR JSMR01-SB HAK ATS PDPT TOL JAGORAWI KLS A,98.383464,98.383464,99.983464,96.783464,
IBPA,20180813,OD002,MYOR01CN2,OBLIGASI BKLJT I MAYORA INDAH TAHAP II TAHUN 2017,94.068212,95.668212,95.668212,92.468212,
IBPA,20180813,OD002,MYOR04,OBLIGASI IV MAYORA INDAH TAHUN 2012,100.968571,101.000000,101.968571,99.968571,
IBPA,20180813,OD002,NISP02BCN2,OBL BKLJT II BANK OCBC NISP THP II TH 2017 SERI B,99.695751,99.695751,100.995751,98.395751,
IBPA,20180813,OD002,NISP02CCN3,OBL BKLJT II BANK OCBC NISP THP III TH 2017 SERI C,97.217831,97.217831,98.517831,95.917831,
IBPA,20180813,OD002,NISP03ACN1,OBL BKLJT III BANK OCBC NISP THP I TH 2018 SERI A,100.099809,100.230000,101.099809,99.099809,
IBPA,20180813,OD002,PBS005,SBSN SERI PBS005,79.654934,79.654934,80.077122,79.232745,
IBPA,20180813,OD002,PBS006,SBSN SERI PBS006,102.430148,102.430148,102.655148,102.205148,
IBPA,20180813,OD002,PBS011,SBSN Seri PBS011,103.828569,103.828569,104.088569,103.568569,
IBPA,20180813,OD002,PBS012,SBSN Seri PBS012,102.789188,102.789188,103.211377,102.367000,
IBPA,20180813,OD002,PBS013,SBSN Seri PBS013,100.139906,100.139906,100.339906,99.939906,
IBPA,20180813,OD002,PBS016,SBSN Seri PBS016,98.336987,98.336987,98.561987,98.111987,
IBPA,20180813,OD002,PIGN01A,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR A,100.279784,101.274090,101.279784,99.279784,
IBPA,20180813,OD002,PIGN01B,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR B,99.287644,99.287644,100.587644,97.987644,
IBPA,20180813,OD002,PIGN01C,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR C,97.361164,98.961164,98.961164,95.761164,
IBPA,20180813,OD002,PIGN01D,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR D,96.275648,97.875648,97.875648,94.675648,
IBPA,20180813,OD002,PIHC01ACN1,OBL BKLJT I PUPUK INDONESIA THP I TH 2017 SERI A,99.360890,99.360890,100.660890,98.060890,
IBPA,20180813,OD002,PIHC01B,OBLIGASI I PUPUK INDONESIA TAHUN 2014 SERI B,102.141004,102.141004,103.141004,101.141004,
IBPA,20180813,OD002,PIHC01BCN1,OBL BKLJT I PUPUK INDONESIA THP I TH 2017 SERI B,96.679257,98.279257,98.279257,95.079257,
IBPA,20180813,OD002,PIKI01B,OBLIGASI I PELINDO IV TAHUN 2018 SERI B,99.763782,99.763782,101.363782,98.163782,
IBPA,20180813,OD002,PIND01BXMF,MTN PINDAD TAHUN 2017 SERI B,,98.060969,,,
IBPA,20180813,OD002,PIND01EXMF,MTN PINDAD TAHUN 2017 SERI E,,99.409595,,,
IBPA,20180813,OD002,PJAA01ACN2,OBL BKLJT I JAYA ANCOL TAHAP II TAHUN 2018 SERI A,98.817340,99.817340,99.817340,97.817340,
IBPA,20180813,OD002,PJAA01BCN1,OBL BKLJT I JAYA ANCOL TAHAP I TAHUN 2016 SERI B,96.342638,96.342638,97.942638,94.742638,
IBPA,20180813,OD002,PNBN02CN3,OBLIGASI BKLJT II BANK PANIN TAHAP III TAHUN 2018,98.041717,98.041717,99.641717,96.441717,
IBPA,20180813,OD002,PNMP01ACN2,OBL BERKELANJUTAN I PNM TAHAP II TAHUN 2016 SERI A,99.742809,101.340307,101.342809,98.142809,
IBPA,20180813,OD002,PNMP02ACN1,OBL BERKELANJUTAN II PNM TAHAP I TAHUN 2017 SERI A,97.918614,99.518614,99.518614,96.318614,
IBPA,20180813,OD002,PNMP02ACN2,OBL BERKELANJUTAN II PNM THP II TAHUN 2018 SERI A,100.064608,100.064608,101.664608,98.464608,
IBPA,20180813,OD002,PNMP02BCN1,OBL BERKELANJUTAN II PNM TAHAP I TAHUN 2017 SERI B,95.572775,97.572775,97.572775,93.572775,
IBPA,20180813,OD002,PNMP02BCN2,OBL BERKELANJUTAN II PNM THP II TAHUN 2018 SERI B,99.783846,99.783846,101.783846,97.783846,
IBPA,20180813,OD002,PPGD03ACN1,OBLIGASI BKLJT III PEGADAIAN THP I TAHUN 17 SERI A,100.005936,100.046000,101.005936,99.005936,
IBPA,20180813,OD002,PPGD03CCN1,OBLIGASI BKLJT III PEGADAIAN THP I TAHUN 17 SERI C,95.838056,95.838056,97.438056,94.238056,
IBPA,20180813,OD002,PPGD13C,OBLIGASI XIII PERUM PEGADAIAN TAHUN 2009 SERI C,104.579180,105.579180,105.579180,103.579180,
IBPA,20180813,OD002,PPLN01BCN1,OBL BKLJT I PLN TAHAP I TAHUN 2013 SERI B,96.892244,96.892244,98.492244,95.292244,
IBPA,20180813,OD002,PPLN09B,OBLIGASI PLN IX TAHUN 2007 SERI B,105.294753,105.294753,106.894753,103.694753,
IBPA,20180813,OD002,PPLN11B,OBLIGASI PLN XI TAHUN 2010 SERI B,105.837544,105.837544,107.137544,104.537544,
IBPA,20180813,OD002,PPLN12B,OBLIGASI PLN XII TAHUN 2010 SERI B,104.447866,104.447866,106.047866,102.847866,
IBPA,20180813,OD002,PTHK01ACN3,OBLIGASI BKLJT I HUTAMA KARYA TAHAP III TH 17 SR A,95.643509,95.643509,97.243509,94.043509,
IBPA,20180813,OD002,PTPP02ACN1,OBLIGASI BKLJT II PTPP TAHAP I TAHUN 2018 SERI A,100.266460,100.266460,101.866460,98.666460,
IBPA,20180813,OD002,SANF01CN3,OBL BKLJT I SAN FINANCE TAHAP III TAHUN 2015,100.383045,100.383045,101.383045,99.383045,
IBPA,20180813,OD002,SANF02BCN1,OBL BKLJT II SAN FINANCE TAHAP I TAHUN 2016 SERI B,100.831194,101.445000,101.831194,99.831194,
IBPA,20180813,OD002,SIAISA02,SUKUK IJARAH TPS FOOD II TAHUN 2016,,70.000000,,,
IBPA,20180813,OD002,SIAPAI01A,SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI A,97.809471,97.809471,99.409471,96.209471,
IBPA,20180813,OD002,SIAPAI01C,SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI C,94.376208,94.376208,95.976208,92.776208,
IBPA,20180813,OD002,SIEXCL01BCN2,SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR B,100.354244,100.354244,101.654244,99.054244,
IBPA,20180813,OD002,SIEXCL01DCN1,SUKUK IJARAH BKLJT I XL AXIATA THP I TH2015 SERI D,106.652149,106.652149,108.252149,105.052149,
IBPA,20180813,OD002,SIEXCL01ECN2,SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR E,99.010543,99.010543,100.610543,97.410543,
IBPA,20180813,OD002,SIISAT01CCN2,SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI C,102.924517,102.924517,104.224517,101.624517,
IBPA,20180813,OD002,SIISAT01ECN2,SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI E,104.859869,104.859869,106.459869,103.259869,
IBPA,20180813,OD002,SIISAT02BCN1,SUKUK IJARAH BKLJT II INDOSAT THP I TH 2017 SERI B,98.481645,98.481645,100.081645,96.881645,
IBPA,20180813,OD002,SIISAT02ECN2,SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI E,94.199546,94.199546,95.799546,92.599546,
IBPA,20180813,OD002,SIPPLN02BCN1,SUKUK IJARAH BKLJT II PLN THP I TAHUN 2017 SERI B,94.440402,94.440402,96.040402,92.840402,
IBPA,20180813,OD002,SISMRA01CN2,SUKUK IJARAH BKLJT I SUMMARECON AGUNG THPII TH2014,102.618481,102.618481,104.218481,101.018481,
IBPA,20180813,OD002,SITINS01BCN1,SUKUK IJARAH BKLJT I TIMAH THP I TAHUN 2017 SERI B,93.791303,95.791303,95.791303,91.791303,
IBPA,20180813,OD002,SMBNII01CN2,SUK MDRBH BKLJ I BANK MAYBANK INDONESIA THPII TH16,101.226356,101.226356,102.226356,100.226356,
IBPA,20180813,OD002,SMFP03BCN4,OBLIGASI BKLJT III SMF TAHAP IV TAHUN 2016 SERI B,101.134264,101.134264,102.134264,100.134264,
IBPA,20180813,OD002,SMFP03BCN5,OBLIGASI BKLJT III SMF TAHAP V TAHUN 2016 SERI B,100.907552,100.940000,101.907552,99.907552,
IBPA,20180813,OD002,SMFP03BCN7,OBLIGASI BKLJT III SMF TAHAP VII TAHUN 2017 SERI B,101.802159,103.102159,103.102159,100.502159,
IBPA,20180813,OD002,SMFP04ACN4,OBLIGASI BKLJT IV SMF TAHAP IV TAHUN 2018 SERI A,99.001467,99.820197,100.001467,98.001467,
IBPA,20180813,OD002,SMFP04BCN1,OBLIGASI BKLJT IV SMF TAHAP I TAHUN 2017 SERI B,99.199852,100.499852,100.499852,97.899852,
IBPA,20180813,OD002,SMFP04BCN2,OBLIGASI BKLJT IV SMF TAHAP II TAHUN 2017 SERI B,98.283330,98.283330,99.583330,96.983330,
IBPA,20180813,OD002,SMGR01CN1,OBLIGASI BKLJT I SEMEN INDONESIA THP I TAHUN 2017,101.006666,101.006666,102.606666,99.406666,
IBPA,20180813,OD002,SMII01ACN1,OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR A,100.017647,100.017647,101.317647,98.717647,
IBPA,20180813,OD002,SMII01B,OBL I SARANA MULTI INFRASTRUKTUR TAHUN 2014 SERI B,102.063457,103.063457,103.063457,101.063457,
IBPA,20180813,OD002,SMII01BCN2,OBL BKLJT I SARANA MULTI INFRA. THP II TH2017 SR B,97.800000,97.800000,99.100000,96.500000,
IBPA,20180813,OD002,SMII01CCN1,OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR C,95.163271,95.163271,96.763271,93.563271,
IBPA,20180813,OD002,SSIA01ACN1,OBL BKLJ I SURYA SEMESTA INTERNUSA THP I TH16 SR A,100.509738,100.509738,102.109738,98.909738,
IBPA,20180813,OD002,SSIA01BCN1,OBL BKLJ I SURYA SEMESTA INTERNUSA THP I TH16 SR B,99.809156,99.809156,101.809156,97.809156,
IBPA,20180813,OD002,SSMM01B,OBLIGASI SUMBERDAYA SEWATAMA I TAHUN 2012 SERI B,,60.000000,,,
IBPA,20180813,OD002,SWMEDP01A,SUK WAKALAH MEDCO POWER INDONESIA I TH 2018 SERI A,100.790169,100.790169,102.390169,99.190169,
IBPA,20180813,OD002,TAFS01BCN3,OBL BKLJT I TAFS TAHAP III TAHUN 2015 SERI B,100.656146,100.734000,101.656146,99.656146,
IBPA,20180813,OD002,TINS01BCN1,OBLIGASI BKLJT I TIMAH TAHAP I TAHUN 2017 SERI B,93.788164,95.788164,95.788164,91.788164,
IBPA,20180813,OD002,TLKM01ACN1,OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI A,102.903433,102.903433,104.503433,101.303433,
IBPA,20180813,OD002,TLKM01BCN1,OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI B,104.109431,104.109431,105.709431,102.509431,
IBPA,20180813,OD002,TLKM01CCN1,OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI C,106.008165,107.608165,107.608165,104.408165,
IBPA,20180813,OD002,TLKM01DCN1,OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI D,107.605584,109.205584,109.205584,106.005584,
IBPA,20180813,OD002,TLKM02B,OBLIGASI II TELKOM TAHUN 2010 SERI B,103.857807,103.857807,105.157807,102.557807,
IBPA,20180813,OD002,TPIA01CCN2,OBL BKL I CHANDRA ASRI PETROCHEM. THP II TH18 SR C,94.175018,94.175018,95.775018,92.575018,
IBPA,20180813,OD002,TRAC01ACN1,OBL BKLJT I SERASI AUTORAYA THP I TH 2018 SERI A,98.783105,99.783105,99.783105,97.783105,
IBPA,20180813,OD002,TRAC01CCN1,OBL BKLJT I SERASI AUTORAYA THP I TH 2018 SERI C,93.540552,95.140552,95.140552,91.940552,
IBPA,20180813,OD002,TUFI02ACN1,OBL BKL II MANDIRI TUNAS FINANCE THP I TH2015 SR A,101.137154,101.355000,102.137154,100.137154,
IBPA,20180813,OD002,TUFI02BCN2,OBL BKLJ II MANDIRI TUNAS FINANCE THP II TH16 SR B,100.645603,100.645603,101.945603,99.345603,
IBPA,20180813,OD002,US455780CC89,INDONESIA (REP),95.857368,95.857368,96.408406,95.306330,
IBPA,20180813,OD002,US455780CD62,REPUBLIC OF INDONESIA 3.5% 11JAN2028,93.234500,93.234500,93.846865,92.622135,
IBPA,20180813,OD002,US455780CE46,INDONESIA (REP),92.500000,92.500000,93.112365,91.887635,
IBPA,20180813,OD002,US455780CF11,REPUBLIC OF INDONESIA 4.1% 24APRIL2028,97.225419,97.225419,97.837784,96.613054,
IBPA,20180813,OD002,US71567RAB24,PERUSAHAAN PENERBIT INDOIS6,101.966023,101.966023,102.467349,101.464698,
IBPA,20180813,OD002,US71567RAD89,PERUSAHAAN PENERBIT SBSN INDO III,99.841001,99.841001,100.392039,99.289963,
IBPA,20180813,OD002,USY20721AL30,Republic Of Indonesia 7.75% 17.1.2038,131.635500,131.635500,132.247865,131.023135,
IBPA,20180813,OD002,USY20721AP44,REPUBLIC OF INDONESIA 19 040319 FXH,105.080386,105.080386,105.581711,104.579060,
IBPA,20180813,OD002,USY20721AQ27,REPUBLIC OF INDONESIA Series 20 (REGS),104.183868,104.183868,104.685194,103.682543,
IBPA,20180813,OD002,USY20721AU39,REPUBLIC OF INDONESIA 4.875% 05052021,103.243860,103.243860,103.745185,102.742534,
IBPA,20180813,OD002,USY20721BB49,INDONESIA (REP OF) SER REGS 5.25PCT,103.069280,103.069280,103.681645,102.456916,
IBPA,20180813,OD002,USY20721BC22,INDONESIA (REP OF) SER REGS 3.75PCT,99.635604,99.635604,100.186642,99.084566,
IBPA,20180813,OD002,USY20721BE87,REPUBLIC OF INDONESIA 4.625% 15APR43,95.560500,95.560500,96.172865,94.948135,
IBPA,20180813,OD002,USY20721BG36,REPUBLIC OF INDONESIA 4.125 PCT 15.01.2025,99.387319,99.387319,99.938357,98.836281,
IBPA,20180813,OD002,USY20721BH19,REPUBLIC OF INDONESIA 5.375% 10/17/23,105.928779,105.928779,106.479817,105.377740,
IBPA,20180813,OD002,USY20721BJ74,REPUBLIC OF INDONESIA,108.434978,108.434978,108.986016,107.883940,
IBPA,20180813,OD002,USY20721BK48,INDON 6 3/4 01/15/44,121.874500,121.874500,122.486865,121.262135,
IBPA,20180813,OD002,USY20721BM04,REPUBLIC OF INDONESIA,101.601740,101.601740,102.214105,100.989375,
IBPA,20180813,OD002,USY20721BN86,INDONESIA (REP OF) SER REGS 4.75% 08/01/2026,102.629269,102.629269,103.241634,102.016904,
IBPA,20180813,OD002,USY20721BP35,REPUBLIC OF INDONESIA 5.95 PCT 01.08.2046,112.261500,112.261500,112.873865,111.649135,
IBPA,20180813,OD002,USY20721BQ18,INDONESIA (REP OF) 4.35% 08JAN2027,99.512517,99.512517,100.124882,98.900153,
IBPA,20180813,OD002,USY20721BR90,REPUBLIC OF INDONESIA,103.727667,103.727667,104.340032,103.115302,
IBPA,20180813,OD002,USY20721BS73,REPUBLIC OF INDONESIA 3.7% 08JAN22,99.704281,99.704281,100.255319,99.153243,
IBPA,20180813,OD002,USY20721BT56,INDONESIA (REP OF) 3.85% 18JUL2027,95.807317,95.807317,96.419682,95.194952,
IBPA,20180813,OD002,USY20721BU20,INDONESIA (REP),97.303500,97.303500,97.915865,96.691135,
IBPA,20180813,OD002,USY68616AA22,Perusahaan Penerbit SBSN,100.247026,100.247026,100.748352,99.745701,
IBPA,20180813,OD002,VR0030,OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0030,99.744448,99.744448,100.274309,99.214586,
IBPA,20180813,OD002,WSKT01BCN2,OBL BKLJT I WASKITA KARYA TAHAP II TH 2015 SERI B,101.812246,103.412246,103.412246,100.212246,
IBPA,20180813,OD002,WSKT02ACN3,OBL BKLJT II WASKITA KARYA THP III TH 2017 SERI A,97.933121,99.529353,99.533121,96.333121,
IBPA,20180813,OD002,WSKT02BCN3,OBL BKLJT II WASKITA KARYA THP III TH 2017 SERI B,99.073203,99.073203,101.073203,97.073203,
IBPA,20180813,OD002,WSKT02CN1,OBLIGASI BKLJT II WASKITA KARYA TAHAP I TAHUN 2016,99.910897,101.102975,101.110897,98.710897,
IBPA,20180813,OD002,WSKT03ACN2,OBL BKLJT III WASKITA KARYA THP II TH 2018 SERI A,99.686628,99.686628,101.286628,98.086628,
IBPA,20180813,OD002,WSKT03BCN1,OBL BKLJT III WASKITA KARYA THP I TH 2017 SERI B,92.165643,92.165643,94.165643,90.165643,
IBPA,20180813,PD002,ADMF03BCN6,OBL BKLJT III ADIRA FINANCE TAHAP VI TH 2017 SR B,99.423210,99.423210,100.723210,98.123210,
IBPA,20180813,PD002,AKRA01ACN1,OBL BKLJT I AKR CORPORINDO THP I TAHUN 2017 SERI A,99.288834,99.288834,100.588834,97.988834,
IBPA,20180813,PD002,APLN01CN3,OBL BKLJT I AGUNG PODOMORO LAND THP III TH 2014,103.628344,103.628344,105.228344,102.028344,
IBPA,20180813,PD002,ASDF03ACN4,OBL BKL III ASTRA SEDAYA FINANCE THP IV TH17 SR A,99.907723,99.907723,100.907723,98.907723,
IBPA,20180813,PD002,ASDF04BCN1,OBL BKLJT IV ASTRA SEDAYA FINANCE THP I TH18 SR B,97.022676,97.022676,98.322676,95.722676,
IBPA,20180813,PD002,BAFI01A,OBLIGASI I BUSSAN AUTO FINANCE TAHUN 2017 SERI A,99.964012,99.964012,100.964012,98.964012,
IBPA,20180813,PD002,BBTN02BCN1,OBL BKLJT II BANK BTN TAHAP I TAHUN 2015 SERI B,102.432904,102.432904,103.732904,101.132904,
IBPA,20180813,PD002,BBTN02BCN2,OBL BKLJT II BANK BTN TAHAP II TAHUN 2016 SERI B,99.106021,99.106021,100.706021,97.506021,
IBPA,20180813,PD002,BBTN14,OBLIGASI XIV BANK BTN TAHUN 2010,103.435835,103.435835,104.735835,102.135835,
IBPA,20180813,PD002,BEXI02BCN7,OBL BKLJ INDONESIA EXIMBANK II THP VII TH2016 SR B,101.118660,101.118660,102.118660,100.118660,
IBPA,20180813,PD002,BEXI03CCN1,OBL BKLJT INDONESIA EXIMBANK III THP I TH16 SR C,99.922619,99.922619,101.222619,98.622619,
IBPA,20180813,PD002,BIIF01BCN1,OBL BKLJT I BII FINANCE TAHAP I TH 2015 SERI B,104.453647,104.453647,105.753647,103.153647,
IBPA,20180813,PD002,BJBR01BCN1,OBLIGASI BKLJT I BANK BJB THP I TAHUN 2017 SERI B,93.777292,93.777292,95.377292,92.177292,
IBPA,20180813,PD002,BJTG01SB,OBLIGASI SUBORDINASI I BANK JATENG TAHUN 2015,105.231993,105.231993,107.231993,103.231993,
IBPA,20180813,PD002,BMTP01A,OBLIGASI I BANK MANDIRI TASPEN POS TH 2017 SERI A,100.101650,100.101650,101.401650,98.801650,
IBPA,20180813,PD002,BMTR01CCN1,OBL BKLJT I GLOBAL MEDIACOM THP I TH 2017 SERI C,104.948441,104.948441,106.948441,102.948441,
IBPA,20180813,PD002,BNLI02SBCN2,OBL SUBORDINASI BKLJ II BANK PERMATA THP II TH2014,106.723974,106.723974,108.323974,105.123974,
IBPA,20180813,PD002,BTPN03ACN2,OBL BKLJT III BANK BTPN TAHAP II TAHUN 2017 SERI A,100.006379,100.006379,101.006379,99.006379,
IBPA,20180813,PD002,DIPP01,EBA DNRK INDONESIA POWER PLN 1-PIUTANG USAHA KLS A,97.930983,97.930983,99.530983,96.330983,
IBPA,20180813,PD002,FIFA03BCN2,OBL BERKELANJUTAN III FIF THP II TAHUN 2017 SERI B,98.155520,98.155520,99.455520,96.855520,
IBPA,20180813,PD002,FR0031,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0031,108.293963,108.293963,108.518963,108.068963,
IBPA,20180813,PD002,FR0034,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0034,114.121788,114.121788,114.346788,113.896788,
IBPA,20180813,PD002,FR0037,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0037,124.305568,124.305568,124.605568,124.005568,
IBPA,20180813,PD002,FR0046,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046,107.447609,107.447609,107.707609,107.187609,
IBPA,20180813,PD002,FR0052,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0052,118.426619,118.426619,118.848807,118.004430,
IBPA,20180813,PD002,FR0054,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054,110.902243,110.902243,111.324432,110.480054,
IBPA,20180813,PD002,FR0056,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056,102.488749,102.488749,102.788749,102.188749,
IBPA,20180813,PD002,FR0059,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059,93.926764,93.926764,94.226764,93.626764,
IBPA,20180813,PD002,FR0063,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063,91.870006,91.870006,92.130006,91.610006,
IBPA,20180813,PD002,FR0064,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064,88.050000,88.050000,88.350000,87.750000,
IBPA,20180813,PD002,FR0065,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065,86.126167,86.126167,86.548355,85.703978,
IBPA,20180813,PD002,FR0068,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068,101.446429,101.446429,101.868617,101.024240,
IBPA,20180813,PD002,FR0069,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0069,100.854700,100.854700,101.054700,100.654700,
IBPA,20180813,PD002,FR0071,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071,107.601333,107.601333,108.023522,107.179145,
